"id";"year";"make";"model";"color";"price";"mpg_city";"mpg_hwy";"transmission";"engine";"drive_type";"prev_owners";"mileage";"vin";"status";"date_created";"style";"city";"state";"images"
600;1957;"Chevrolet";"Corvette Convertible";"Blue";32683.18;21;27;"Automatic";"Flat-6 2.2L";"RWD";1;56683;"JQHJ2LMX1IKLPKHSE";1;"2021-09-16";"convertible,muscle car";"New Orleans";"LA";"{""model_imgs_key"": ""chevrolet corvette convertible""}"
601;1984;"Cadillac";"Fleetwood Brougham D Elegance";"White";26155.92;15;26;"Automatic";"Flat-6 2.0L";"FWD";1;113669;"G5MKKO6L0S6GLRU62";1;"2021-06-10";"luxury,sedan";"Louisville";"KY";"{""model_imgs_key"": ""cadillac fleetwood brougham d elegance""}"
602;1972;"Ford";"Mustang Mach 1";"Beige";5042.88;12;21;"Automatic";"Flat-6 3.6L";"AWD";1;93017;"5ZA80L8AH6HZHDAAK";1;"2021-12-18";"muscle car,coupe";"Seattle";"WA";"{""model_imgs_key"": ""ford mustang mach 1""}"
603;1960;"Lincoln";"Mark V Convertible";"Green";47334.11;8;13;"Automatic";"V8 4.2L";"AWD";1;35878;"BN6VKVM9SB2A49SNK";1;"2022-07-02";"convertible,luxury";"Chicago";"IL";"{""model_imgs_key"": ""lincoln mark v convertible""}"
604;1982;"Toyota";"Pickup";"Blue";29884.73;19;22;"Automatic";"V8 3.5L";"FWD";3;91605;"RUCG7SQ9MW3R2KZMM";1;"2022-08-09";"pickup";"Miami";"FL";"{""model_imgs_key"": ""toyota pickup""}"
605;1960;"Buick";"Electra 2 Door Hardtop";"Green";63418.89;16;16;"Automatic";"V8 4.5L";"AWD";1;134423;"UP76ODVTMTUMJCQDX";1;"2024-04-06";"luxury,coupe";"Richmond";"VA";"{""model_imgs_key"": ""buick electra 2 door hardtop""}"
606;1953;"Buick";"Super 50 Series Riviera 4 Door Sedan";"Gray";5075.8;8;29;"Manual";"V8 5.7L";"RWD";1;80778;"2JAKNXVPXPLKQONM1";1;"2024-07-31";"luxury,sedan";"Seattle";"WA";"{""model_imgs_key"": ""buick super 50 series riviera 4 door sedan""}"
607;1978;"Toyota";"Corolla Sedan";"Green";3000.0;17;26;"Manual";"V8 5.3L";"RWD";1;139252;"IJ7KXS6RK87SYHOAO";1;"2024-12-06";"sedan";"Houston";"TX";"{""model_imgs_key"": ""toyota corolla sedan""}"
608;1996;"Toyota";"Classic Sedan";"Gray";22185.2;16;21;"Manual";"Inline-4 1.9L";"FWD";3;28816;"GK92O5D7OMNZCAMHS";0;"2024-12-06";"sedan";"Denver";"CO";"{""model_imgs_key"": ""toyota classic sedan""}"
609;1967;"Ford";"Thunderbird Landau Hardtop";"Beige";18212.38;14;21;"Manual";"Flat-6 2.7L";"FWD";3;8726;"DU3P8P54HCL01HJ2J";1;"2022-07-30";"luxury,coupe";"Houston";"TX";"{""model_imgs_key"": ""ford thunderbird landau hardtop""}"
610;1957;"Oldsmobile";"Super 88 Convertible";"Black";16578.24;12;20;"Automatic";"Rotary 1.1L";"RWD";1;102642;"X6067FJQOZOZLTKCV";1;"2022-11-16";"convertible";"Phoenix";"AZ";"{""model_imgs_key"": ""oldsmobile super 88 convertible""}"
611;1960;"Buick";"Electra 2 Door Hardtop";"Red";14535.16;16;21;"Manual";"V8 4.5L";"AWD";3;132970;"DXY60QR7U04IAX2VJ";1;"2024-06-29";"luxury,coupe";"New Orleans";"LA";"{""model_imgs_key"": ""buick electra 2 door hardtop""}"
612;1973;"Pontiac";"Firebird Formula";"Gray";58787.82;14;15;"Automatic";"V8 4.0L";"FWD";1;23352;"GCIKNUEQU01W2R5AN";1;"2024-09-05";"muscle car";"Miami";"FL";"{""model_imgs_key"": ""pontiac firebird formula""}"
613;1974;"Chevrolet";"Camaro Type Lt Z28";"Yellow";22917.63;16;18;"Automatic";"V8 7.0L";"FWD";3;84668;"EGD5GHS229J1M9Y9L";1;"2022-04-27";"muscle car,coupe";"Birmingham";"AL";"{""model_imgs_key"": ""chevrolet camaro type lt z28""}"
614;1994;"Nissan";"300Zx";"Gray";42186.05;9;22;"Manual";"V8 3.5L";"RWD";2;130607;"QHIVTST1G4ZP063NB";1;"2024-07-11";"coupe";"Chicago";"IL";"{""model_imgs_key"": ""nissan 300zx""}"
615;1971;"Volkswagen";"Sand Rover T Pickup Dune Buggy";"Brown";30379.21;8;15;"Automatic";"V12 5.0L";"AWD";3;125656;"DVQ88TUX1OI0XVLOG";1;"2023-05-16";"pickup";"Denver";"CO";"{""model_imgs_key"": ""volkswagen sand rover t pickup dune buggy""}"
616;1994;"Nissan";"300Zx";"Beige";47541.46;16;19;"Manual";"V8 3.5L";"AWD";2;16696;"847XE4C62IBUUDM31";1;"2022-10-22";"coupe";"Houston";"TX";"{""model_imgs_key"": ""nissan 300zx""}"
617;1971;"Volkswagen";"Sand Rover T Pickup Dune Buggy";"Brown";3000.0;8;29;"Automatic";"V12 5.0L";"AWD";3;30000;"0ZVZKTLTD3E3G7B8F";1;"2022-11-22";"pickup";"Miami";"FL";"{""model_imgs_key"": ""volkswagen sand rover t pickup dune buggy""}"
618;1950;"Cadillac";"Series 61 Coupe";"Green";43513.1;13;19;"Automatic";"V8 4.6L";"AWD";3;95499;"FBKQQKDTES53KCJK2";1;"2022-01-07";"luxury,coupe";"Los Angeles";"CA";"{""model_imgs_key"": ""cadillac series 61 coupe""}"
619;1959;"Pontiac";"Catalina Hardtop";"Red";26932.94;12;25;"Automatic";"Rotary 1.2L";"FWD";3;17512;"6YHPAVAET15KCKPDM";1;"2023-07-17";"coupe,luxury";"Houston";"TX";"{""model_imgs_key"": ""pontiac catalina hardtop""}"
620;1979;"Dodge";"D150 Lil Red Express Pickup";"Green";20735.5;19;27;"Automatic";"Flat-4 2.0L";"FWD";2;83233;"5XOEL8KU2S5UMSSPN";1;"2024-01-16";"pickup";"Atlanta";"GA";"{""model_imgs_key"": ""dodge d150 lil red express pickup""}"
621;1972;"Oldsmobile";"Toronado";"Yellow";26588.28;22;25;"Automatic";"V12 5.3L";"RWD";1;74839;"R5HMQ49XOY5GR29L9";1;"2023-01-17";"luxury";"Los Angeles";"CA";"{""model_imgs_key"": ""oldsmobile toronado""}"
622;1967;"Volkswagen";"Beetle";"Gray";11345.51;13;14;"Manual";"Flat-4 1.6L";"RWD";3;10189;"DCQD2OJMYRPO4GDEY";1;"2021-09-02";"coupe,sedan";"Los Angeles";"CA";"{""model_imgs_key"": ""volkswagen beetle""}"
623;1962;"Dodge";"Polara 500 Hardtop";"Black";39698.46;19;29;"Manual";"Flat-6 3.6L";"FWD";3;66008;"EITKP6LAUB5609UB5";1;"2024-05-15";"coupe,sedan";"Seattle";"WA";"{""model_imgs_key"": ""dodge polara 500 hardtop""}"
624;1969;"Dodge";"Charger Hardtop";"Green";49001.29;9;29;"Manual";"V8 7.5L";"FWD";2;83563;"E8TP5MXOUXHCT71UV";1;"2024-08-29";"muscle car,coupe";"Seattle";"WA";"{""model_imgs_key"": ""dodge charger hardtop""}"
625;1957;"Chevrolet";"210 2 Door Sedan";"Blue";25075.57;12;14;"Manual";"V6 3.0L";"AWD";1;43699;"CTNYM1NVHMFUACBJB";1;"2024-02-05";"sedan";"Birmingham";"AL";"{""model_imgs_key"": ""chevrolet 210 2 door sedan""}"
626;1970;"Mercedes-Benz";"280Se Sedan";"Brown";39519.55;10;28;"Manual";"V6 4.0L";"FWD";3;149775;"VNKMX1FXPRM7GR1H4";0;"2023-04-26";"sedan,luxury";"New Orleans";"LA";"{""model_imgs_key"": ""mercedes-benz 280se sedan""}"
627;1972;"Oldsmobile";"Toronado";"Beige";46571.97;8;28;"Automatic";"V12 5.3L";"FWD";1;49375;"RCX47YJUSV1R1UKIB";1;"2021-05-19";"luxury";"Seattle";"WA";"{""model_imgs_key"": ""oldsmobile toronado""}"
628;1984;"Porsche";"928 S Coupe";"Red";14794.99;17;20;"Automatic";"V8 4.5L";"FWD";1;83821;"P2QK68230XZUJ83OR";1;"2024-11-04";"coupe";"Chicago";"IL";"{""model_imgs_key"": ""porsche 928 s coupe""}"
629;1950;"Cadillac";"Series 61 Coupe";"Beige";11401.91;9;23;"Automatic";"V8 4.6L";"RWD";2;12833;"5YPBVU2J5XPC1GPP2";1;"2023-09-12";"luxury,coupe";"Birmingham";"AL";"{""model_imgs_key"": ""cadillac series 61 coupe""}"
630;1974;"Porsche";"914";"Blue";48160.74;11;25;"Manual";"V8 5.5L";"RWD";3;21189;"VTWFS539EONSTJSBF";1;"2024-09-12";"coupe";"Los Angeles";"CA";"{""model_imgs_key"": ""porsche 914""}"
631;1970;"Cadillac";"Coupe Deville";"Gray";8944.23;10;23;"Manual";"Inline-6 3.5L";"AWD";2;7768;"U6XJY06CCJ5LYO4H1";1;"2025-03-24";"luxury,coupe";"New Orleans";"LA";"{""model_imgs_key"": ""cadillac coupe deville""}"
632;1984;"Porsche";"928 S Coupe";"Brown";21171.66;18;29;"Automatic";"V8 4.5L";"RWD";3;50540;"D7B695P1C0XL99LXG";1;"2024-09-26";"coupe";"New Orleans";"LA";"{""model_imgs_key"": ""porsche 928 s coupe""}"
633;1986;"Ford";"F150 Xlt Lariat Pickup";"Black";32399.62;17;28;"Automatic";"Rotary 1.3L";"FWD";2;120860;"CVWBSJLIGN0V0VUCR";1;"2021-08-30";"pickup";"Nashville";"TN";"{""model_imgs_key"": ""ford f150 xlt lariat pickup""}"
634;1966;"Ford";"Mustang Gt Hardtop";"Blue";46795.49;13;24;"Automatic";"V8 4.0L";"AWD";2;74169;"H98JY8U5KMQMOVZRH";1;"2021-10-15";"muscle car,coupe";"New Orleans";"LA";"{""model_imgs_key"": ""ford mustang gt hardtop""}"
635;1974;"Porsche";"914";"Black";6628.92;18;25;"Manual";"V8 5.5L";"AWD";2;106012;"RX2YZ5Q7F6EINB9TL";0;"2021-05-04";"coupe";"Phoenix";"AZ";"{""model_imgs_key"": ""porsche 914""}"
636;1968;"Chevrolet";"Malibu Chevelle Hardtop";"Green";60996.48;9;20;"Manual";"V8 6.2L";"AWD";3;140183;"9UM7QBNG7LAPX5PHK";1;"2021-10-08";"muscle car,coupe";"New Orleans";"LA";"{""model_imgs_key"": ""chevrolet malibu chevelle hardtop""}"
637;1957;"Mercedes-Benz";"180D Sedan";"Blue";23047.09;11;26;"Automatic";"V6 4.2L";"AWD";1;68030;"OS08CRTWFKOSRSOIW";1;"2022-10-27";"sedan,luxury";"Dallas";"TX";"{""model_imgs_key"": ""mercedes-benz 180d sedan""}"
638;1971;"Volkswagen";"Sand Rover T Pickup Dune Buggy";"Gray";43098.48;15;18;"Automatic";"V12 5.0L";"RWD";2;41621;"C4TUKIRQZA51GRW2Z";1;"2021-06-13";"pickup";"Chicago";"IL";"{""model_imgs_key"": ""volkswagen sand rover t pickup dune buggy""}"
639;1953;"Buick";"Super 50 Series Riviera 4 Door Sedan";"Green";32215.59;12;19;"Manual";"V8 5.7L";"RWD";2;12887;"KG3VXDA4DJ1C55W2A";1;"2022-12-17";"luxury,sedan";"Chicago";"IL";"{""model_imgs_key"": ""buick super 50 series riviera 4 door sedan""}"
640;1957;"Chevrolet";"Corvette Convertible";"Blue";37716.0;11;24;"Manual";"Flat-6 2.2L";"RWD";2;23556;"S6SNFJHHGDQMITY5O";1;"2023-09-06";"convertible,muscle car";"Atlanta";"GA";"{""model_imgs_key"": ""chevrolet corvette convertible""}"
641;1967;"Ford";"Thunderbird Landau Hardtop";"Yellow";36341.39;12;18;"Automatic";"Flat-6 2.7L";"AWD";3;83713;"I698GJLST2LMVGVU3";1;"2021-05-02";"luxury,coupe";"New Orleans";"LA";"{""model_imgs_key"": ""ford thunderbird landau hardtop""}"
642;1951;"Dodge";"Power Wagon";"White";15464.21;22;28;"Automatic";"V8 6.0L";"RWD";3;144874;"42HEJHAAIUAA3LHVQ";1;"2025-01-23";"SUV / 4x4,pickup";"Atlanta";"GA";"{""model_imgs_key"": ""dodge power wagon""}"
643;1992;"Mazda";"Miata Mx 5";"Gray";32283.5;13;14;"Automatic";"Flat-4 1.6L";"RWD";1;61067;"2J17CSPPYWYJWTYH7";1;"2024-11-05";"convertible";"Seattle";"WA";"{""model_imgs_key"": ""mazda miata mx 5""}"
644;1970;"Cadillac";"Coupe Deville";"Blue";41699.47;12;23;"Automatic";"Inline-6 3.5L";"AWD";2;110898;"OF6A3CIGM5MGOAU1X";1;"2024-07-21";"luxury,coupe";"Miami";"FL";"{""model_imgs_key"": ""cadillac coupe deville""}"
645;1940;"Dodge";"Series Vc G502 Power Wagon Pickup";"Brown";29915.46;11;17;"Automatic";"V6 2.5L";"AWD";2;71604;"P4VUKEYZNNT7ZNEJC";1;"2025-01-11";"pickup,SUV / 4x4";"Miami";"FL";"{""model_imgs_key"": ""dodge series vc g502 power wagon pickup""}"
646;1957;"Chevrolet";"Corvette Convertible";"Red";11911.88;20;22;"Automatic";"Flat-6 2.2L";"RWD";2;38155;"JWZU46FF33PIJ1D0Z";1;"2021-08-15";"convertible,muscle car";"New Orleans";"LA";"{""model_imgs_key"": ""chevrolet corvette convertible""}"
647;1987;"Mercedes-Benz";"560Sl Roadster";"Beige";10681.79;22;25;"Manual";"Flat-4 1.3L";"AWD";3;17796;"H31PNW7GMCKYTDH01";1;"2024-01-20";"convertible,luxury";"Atlanta";"GA";"{""model_imgs_key"": ""mercedes-benz 560sl roadster""}"
648;1975;"Mercedes-Benz";"300D Sedan";"Green";64887.69;10;21;"Automatic";"Inline-4 1.6L";"FWD";2;44018;"MJRU5FK2GGEQ9Y1DJ";0;"2024-05-21";"sedan,luxury";"Phoenix";"AZ";"{""model_imgs_key"": ""mercedes-benz 300d sedan""}"
649;1970;"Cadillac";"Coupe Deville";"Green";42041.45;12;20;"Manual";"Inline-6 3.5L";"AWD";2;88642;"58WG0RGAIESWK8PWR";1;"2024-03-04";"luxury,coupe";"Chicago";"IL";"{""model_imgs_key"": ""cadillac coupe deville""}"
650;1956;"Lincoln";"Premiere 2 Door Hardtop";"Black";46581.29;10;30;"Manual";"Flat-6 3.2L";"RWD";2;147164;"468I6HP3GQVUUG8YS";1;"2021-10-17";"luxury,coupe";"Atlanta";"GA";"{""model_imgs_key"": ""lincoln premiere 2 door hardtop""}"
651;1957;"Mercedes-Benz";"180D Sedan";"Red";21360.91;10;17;"Manual";"V6 4.2L";"AWD";3;130737;"CIKDMSMFGHKXDCAPF";1;"2024-11-15";"sedan,luxury";"Seattle";"WA";"{""model_imgs_key"": ""mercedes-benz 180d sedan""}"
652;1967;"Oldsmobile";"442 Convertible";"White";39551.92;16;20;"Automatic";"V8 7.0L";"FWD";3;92565;"WQ36N2730RQHUTPET";1;"2023-07-10";"convertible,muscle car";"Houston";"TX";"{""model_imgs_key"": ""oldsmobile 442 convertible""}"
653;1972;"Ford";"Mustang Mach 1";"Yellow";35238.36;17;21;"Manual";"Flat-6 3.6L";"FWD";2;28202;"A0HVX5M36J5BCN2IV";1;"2024-02-08";"muscle car,coupe";"San Diego";"CA";"{""model_imgs_key"": ""ford mustang mach 1""}"
654;1979;"Dodge";"D150 Lil Red Express Pickup";"Yellow";17994.12;15;28;"Automatic";"Flat-4 2.0L";"FWD";3;55887;"XQUXRZ63UECAZCA18";1;"2024-09-14";"pickup";"Houston";"TX";"{""model_imgs_key"": ""dodge d150 lil red express pickup""}"
655;1969;"Volkswagen";"Porsche 959 Tribute Roadster";"Black";28357.94;8;19;"Automatic";"V8 6.0L";"AWD";1;116025;"9T5BVT2Z55G8G2K43";1;"2024-07-26";"convertible";"New Orleans";"LA";"{""model_imgs_key"": ""volkswagen porsche 959 tribute roadster""}"
656;1987;"Mercedes-Benz";"560Sl Roadster";"Gray";16192.47;8;19;"Automatic";"Flat-4 1.3L";"FWD";1;123295;"LC8FXVSXOS67IN8GZ";1;"2024-06-28";"convertible,luxury";"Los Angeles";"CA";"{""model_imgs_key"": ""mercedes-benz 560sl roadster""}"
657;1975;"Volkswagen";"Camper";"Red";45363.75;18;29;"Manual";"Flat-4 1.2L";"FWD";2;144651;"34CU57GR7JJ52YQCW";1;"2021-07-30";"van";"New York";"NY";"{""model_imgs_key"": ""volkswagen camper""}"
658;1990;"Cadillac";"Fleetwood Coupe";"Blue";33915.89;9;14;"Manual";"V8 5.0L";"FWD";3;112787;"8HEH3VQSO262F6ZN6";1;"2023-11-07";"luxury,coupe";"Denver";"CO";"{""model_imgs_key"": ""cadillac fleetwood coupe""}"
659;1957;"Mercedes-Benz";"180D Sedan";"Green";14075.02;11;24;"Automatic";"V6 4.2L";"RWD";2;16701;"5JV87H3VF9O1M4UVZ";1;"2024-04-03";"sedan,luxury";"Chicago";"IL";"{""model_imgs_key"": ""mercedes-benz 180d sedan""}"
660;1951;"Chevrolet";"Sedan Delivery";"Brown";50216.5;11;19;"Automatic";"Inline-4 2.2L";"AWD";3;109762;"CZP4O83VZB5OFGJNT";1;"2023-01-10";"van";"Denver";"CO";"{""model_imgs_key"": ""chevrolet sedan delivery""}"
661;1971;"Dodge";"Challenger R T";"Red";17342.35;11;16;"Automatic";"V8 4.2L";"AWD";3;147148;"J7N56KS307GJUVN2W";1;"2023-02-11";"muscle car,coupe";"Houston";"TX";"{""model_imgs_key"": ""dodge challenger r t""}"
662;1975;"Buick";"Electra 225 Limited 2 Door Hardtop";"Blue";40507.04;16;19;"Automatic";"Flat-6 2.2L";"RWD";2;32904;"F812G1Z5CC3TROL3O";0;"2024-12-09";"luxury,coupe";"Denver";"CO";"{""model_imgs_key"": ""buick electra 225 limited 2 door hardtop""}"
663;1968;"Chevrolet";"Malibu Chevelle Hardtop";"Blue";37973.56;16;28;"Automatic";"V8 6.2L";"FWD";2;92460;"HIG2LB12P9JRX55YY";1;"2024-12-30";"muscle car,coupe";"Seattle";"WA";"{""model_imgs_key"": ""chevrolet malibu chevelle hardtop""}"
664;1964;"Dodge";"Dart 270 2 Door Hardtop";"Red";25661.87;22;24;"Manual";"V6 2.5L";"RWD";3;82176;"9MD175DZNMYJA5207";1;"2024-05-19";"sedan,coupe";"Miami";"FL";"{""model_imgs_key"": ""dodge dart 270 2 door hardtop""}"
665;1922;"Lincoln";"Model 117 Brunn Sedan";"White";36165.41;13;25;"Manual";"Flat-4 2.0L";"FWD";3;132711;"UMJN0KQDW2IN5W9PQ";1;"2021-06-08";"luxury,sedan";"Houston";"TX";"{""model_imgs_key"": ""lincoln model 117 brunn sedan""}"
666;1971;"Dodge";"Challenger R T";"Beige";44530.31;12;15;"Automatic";"V8 4.2L";"RWD";2;94402;"WWDJJCDA4LR7A0D67";1;"2022-09-30";"muscle car,coupe";"New Orleans";"LA";"{""model_imgs_key"": ""dodge challenger r t""}"
667;1951;"Dodge";"Power Wagon";"Brown";32845.86;19;21;"Automatic";"V8 6.0L";"AWD";3;55736;"TNV1M5HJWFWGFLNPF";1;"2022-04-01";"SUV / 4x4,pickup";"Atlanta";"GA";"{""model_imgs_key"": ""dodge power wagon""}"
668;1957;"Oldsmobile";"Super 88 Convertible";"White";42866.86;8;18;"Automatic";"Rotary 1.1L";"RWD";3;54508;"Z54RK1YH5GYJXBH7T";1;"2021-08-10";"convertible";"Seattle";"WA";"{""model_imgs_key"": ""oldsmobile super 88 convertible""}"
669;1972;"Ford";"Mustang Mach 1";"Blue";35194.91;16;30;"Automatic";"Flat-6 3.6L";"AWD";2;57987;"N2AFGRO7DXE8MWCY1";1;"2022-11-08";"muscle car,coupe";"Dallas";"TX";"{""model_imgs_key"": ""ford mustang mach 1""}"
670;1969;"Jaguar";"Xke Roadster";"White";56343.06;13;22;"Automatic";"V12 5.0L";"AWD";1;54297;"G7GUBVLBB2FLSLVXN";1;"2022-01-04";"convertible,luxury";"Denver";"CO";"{""model_imgs_key"": ""jaguar xke roadster""}"
671;1978;"Volkswagen";"Type 2 Kombi Bus";"Brown";22852.1;16;19;"Automatic";"V8 5.3L";"RWD";2;141266;"MU0FZMO1D4JDPX9AN";1;"2024-12-21";"van";"Houston";"TX";"{""model_imgs_key"": ""volkswagen type 2 kombi bus""}"
672;1969;"Volkswagen";"Kelmark Gt";"White";19900.99;12;16;"Automatic";"V8 5.5L";"AWD";2;56414;"1RRNFCMEPKAIC7QWR";1;"2024-05-11";"coupe,muscle car";"Phoenix";"AZ";"{""model_imgs_key"": ""volkswagen kelmark gt""}"
673;1938;"Lincoln";"Zephyr Coupe";"Blue";37416.13;13;23;"Manual";"Flat-4 1.3L";"RWD";1;90737;"AHFFY6GW3VCGDE34M";1;"2021-08-16";"luxury,coupe";"Savannah";"GA";"{""model_imgs_key"": ""lincoln zephyr coupe""}"
674;1978;"Volkswagen";"Type 2 Kombi Bus";"Blue";20194.78;8;25;"Manual";"V8 5.3L";"AWD";1;71105;"S8ENHUWJ0YFTY0TL5";1;"2024-10-21";"van";"Los Angeles";"CA";"{""model_imgs_key"": ""volkswagen type 2 kombi bus""}"
675;1994;"Nissan";"300Zx";"Red";19764.87;15;23;"Automatic";"V8 3.5L";"AWD";2;76745;"18RGLPCHS5C1PGL2L";1;"2023-10-11";"coupe";"Atlanta";"GA";"{""model_imgs_key"": ""nissan 300zx""}"
676;1997;"BMW";"M3 4 Door Sedan";"White";36053.51;21;28;"Automatic";"Flat-6 2.2L";"AWD";1;99111;"9BA75NSS306SOLBGX";1;"2021-10-29";"sedan,muscle car";"Los Angeles";"CA";"{""model_imgs_key"": ""bmw m3 4 door sedan""}"
677;1956;"Lincoln";"Premiere 2 Door Hardtop";"Blue";24983.53;19;21;"Manual";"Flat-6 3.2L";"RWD";1;15653;"JC37GGQLFZXGPIE5U";1;"2025-02-23";"luxury,coupe";"Bozeman";"MT";"{""model_imgs_key"": ""lincoln premiere 2 door hardtop""}"
678;1922;"Lincoln";"Model 117 Brunn Sedan";"Red";12315.82;8;23;"Manual";"Flat-4 2.0L";"AWD";2;65648;"6ZPG9A48TANMU8WU3";1;"2023-10-23";"luxury,sedan";"Houston";"TX";"{""model_imgs_key"": ""lincoln model 117 brunn sedan""}"
679;2003;"Toyota";"Tacoma Trd 4X4 Xtracab";"Black";34423.76;19;19;"Manual";"V8 5.7L";"FWD";3;90379;"X0UU1CA00CA7TVHW6";1;"2023-12-22";"SUV / 4x4,pickup";"Seattle";"WA";"{""model_imgs_key"": ""toyota tacoma trd 4x4 xtracab""}"
680;1967;"Volkswagen";"Beetle";"Blue";20460.84;15;28;"Manual";"Flat-4 1.6L";"AWD";2;72480;"CG8V5GN1J6WR0VHPN";0;"2024-11-16";"coupe,sedan";"Seattle";"WA";"{""model_imgs_key"": ""volkswagen beetle""}"
681;1971;"Dodge";"Challenger R T";"Blue";20262.67;18;28;"Manual";"V8 4.2L";"RWD";1;42812;"QOXNBK7YU7FLJA51E";1;"2024-03-05";"muscle car,coupe";"Houston";"TX";"{""model_imgs_key"": ""dodge challenger r t""}"
682;1994;"Nissan";"300Zx";"Green";37586.46;8;16;"Automatic";"V8 3.5L";"AWD";3;18693;"WKTSUKKRPF19NVVQS";1;"2023-10-16";"coupe";"Atlanta";"GA";"{""model_imgs_key"": ""nissan 300zx""}"
683;1951;"Lincoln";"Lido Hardtop";"Beige";33585.14;11;16;"Automatic";"V6 3.8L";"RWD";1;52129;"DTFCIFV6YGULM4A7N";1;"2025-02-26";"luxury,coupe";"Denver";"CO";"{""model_imgs_key"": ""lincoln lido hardtop""}"
684;1975;"Mercedes-Benz";"300D Sedan";"Yellow";12982.22;9;12;"Automatic";"Inline-4 1.6L";"AWD";1;145845;"HYL4T42WZV2S5NZJ9";1;"2025-02-16";"sedan,luxury";"Houston";"TX";"{""model_imgs_key"": ""mercedes-benz 300d sedan""}"
685;1967;"Pontiac";"Firebird Convertible";"Green";28716.47;12;24;"Manual";"Inline-6 2.8L";"FWD";3;75340;"TDP0KR3FQJWDJVPL9";1;"2024-07-11";"convertible,muscle car";"Atlanta";"GA";"{""model_imgs_key"": ""pontiac firebird convertible""}"
686;1932;"Oldsmobile";"L32 4 Door Sedan";"Brown";3000.0;20;30;"Manual";"V8 4.6L";"AWD";1;124663;"1Q9NPXOVA4GAY28J8";1;"2025-03-31";"sedan";"Phoenix";"AZ";"{""model_imgs_key"": ""oldsmobile l32 4 door sedan""}"
687;1950;"Dodge";"Pickup";"Yellow";9878.11;12;17;"Automatic";"V8 3.5L";"RWD";2;83676;"0A5CDYVHMAPEQNIKE";1;"2021-08-12";"pickup";"Chicago";"IL";"{""model_imgs_key"": ""dodge pickup""}"
688;1969;"Volkswagen";"Kelmark Gt";"Beige";31358.74;14;14;"Manual";"V8 5.5L";"RWD";1;83070;"9MW7YE7G3YHBGQQ55";1;"2023-08-05";"coupe,muscle car";"Atlanta";"GA";"{""model_imgs_key"": ""volkswagen kelmark gt""}"
689;1952;"Mercedes-Benz";"220 Sedan";"Red";5844.88;18;18;"Automatic";"Inline-4 3.0L";"RWD";2;140268;"56WDSXONM3LCSNZ17";1;"2024-05-26";"sedan,luxury";"Dallas";"TX";"{""model_imgs_key"": ""mercedes-benz 220 sedan""}"
690;1938;"Lincoln";"Zephyr Coupe";"Beige";27207.41;21;27;"Automatic";"Flat-4 1.3L";"AWD";1;51781;"BAH6SZV8BMBEJ3IR4";1;"2023-06-24";"luxury,coupe";"Houston";"TX";"{""model_imgs_key"": ""lincoln zephyr coupe""}"
691;1951;"Dodge";"Meadowbrook 4 Door Sedan";"Blue";35519.26;12;20;"Manual";"V8 7.0L";"RWD";2;46632;"PQJRHBWJTNAOARQ8H";0;"2022-11-21";"sedan";"Denver";"CO";"{""model_imgs_key"": ""dodge meadowbrook 4 door sedan""}"
692;1955;"Pontiac";"Star Chief Convertible";"Blue";38331.83;11;14;"Manual";"V8 4.5L";"RWD";3;149493;"GXY5BVOFKFNFNOEXI";1;"2022-05-20";"convertible";"Houston";"TX";"{""model_imgs_key"": ""pontiac star chief convertible""}"
693;1967;"Ford";"Thunderbird Landau Hardtop";"Green";16202.57;10;26;"Manual";"Flat-6 2.7L";"RWD";3;113471;"STTQ550T85OIKFAHG";1;"2024-12-16";"luxury,coupe";"New Orleans";"LA";"{""model_imgs_key"": ""ford thunderbird landau hardtop""}"
694;1951;"Chevrolet";"Sedan Delivery";"Yellow";28294.08;12;20;"Manual";"Inline-4 2.2L";"AWD";3;142011;"J8A7FD5WJAXBD5UUN";1;"2023-03-13";"van";"Chicago";"IL";"{""model_imgs_key"": ""chevrolet sedan delivery""}"
695;1951;"Lincoln";"Lido Hardtop";"Green";23698.82;12;27;"Manual";"V6 3.8L";"RWD";2;8398;"19VKEYFM1ADNS0C1P";1;"2022-02-28";"luxury,coupe";"Atlanta";"GA";"{""model_imgs_key"": ""lincoln lido hardtop""}"
696;1973;"Pontiac";"Firebird Formula";"White";36028.62;9;16;"Automatic";"V8 4.0L";"FWD";3;103394;"F1DSN7GBLS3123PXW";1;"2022-05-27";"muscle car";"Los Angeles";"CA";"{""model_imgs_key"": ""pontiac firebird formula""}"
697;1951;"Chevrolet";"Sedan Delivery";"Yellow";35370.92;14;21;"Manual";"Inline-4 2.2L";"FWD";1;27238;"IDBXMLE56J1NT24KE";1;"2021-12-08";"van";"Portland";"OR";"{""model_imgs_key"": ""chevrolet sedan delivery""}"
698;1972;"Buick";"Centurion Convertible";"Yellow";37085.59;12;27;"Manual";"V12 5.3L";"RWD";1;74568;"T4XC5IO79MXPK3Z29";1;"2021-06-07";"convertible,luxury";"Phoenix";"AZ";"{""model_imgs_key"": ""buick centurion convertible""}"
699;1967;"Oldsmobile";"442 Convertible";"Yellow";55175.49;15;18;"Automatic";"V8 7.0L";"AWD";1;5257;"DD2PBF2E7HGLOCS5C";1;"2023-03-07";"convertible,muscle car";"Miami";"FL";"{""model_imgs_key"": ""oldsmobile 442 convertible""}"
